strSD			strLD			strED			strHS			strLTD
Normal
2005/08/24 15:00:00	2005/09/01 09:11:02	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 09:11:02	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 09:11:02	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 09:11:02	ST
2005/08/24 15:00:00	2005/09/01 09:11:02	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 09:11:02	B4
2005/08/24 15:00:00	2005/09/02 08:07:02	2005/09/02 06:54:22	11/12/1999	2005/09/02 08:07:02	AF 8/-21 day(s)
2005/08/24 15:00:00	2005/09/02 08:07:02	2005/09/02 06:54:22	1999/12/11 00:00:00	2005/09/02 08:07:02	ST
2005/08/24 15:00:00	2005/09/02 08:07:02	2005/09/02 06:54:22	1999/12/11 00:00:00	2005/09/02 08:07:02	B4
2005/08/24 15:00:00	2005/09/02 08:07:26	2005/09/02 06:54:22	1999/12/11 00:00:00	2005/09/02 08:07:26	AF 8/-21 day(s)
2005/08/24 15:00:00	2005/09/02 08:07:26	2005/09/02 06:54:22	1999/12/11 00:00:00	2005/09/02 08:07:26	ST
2005/08/24 15:00:00	2005/09/02 08:07:26	2005/09/02 06:54:22	1999/12/11 00:00:00	2005/09/02 08:07:26	B4
2005/04/22 08:30:21	2005/09/02 09:15:56	2005/09/02 06:54:22	13/05/2000	2005/09/02 09:15:56	AF 133/133 day(s)
2005/04/22 08:30:21	2005/09/02 09:15:56	2005/09/02 06:54:22	2000/05/13 00:00:00	2005/09/02 09:15:56	ST
2005/04/22 08:30:21	2005/09/02 09:15:56	2005/09/02 06:54:22	2000/05/13 00:00:00	2005/09/02 09:15:56	B4
2005/04/22 08:30:21	2005/10/25 09:27:26	2005/10/25 06:44:32	05/07/2000	2005/10/25 09:27:26	AF 186/186 day(s)
2005/10/25 09:28:59	2005/10/25 09:28:59	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:28:59	ST
2005/10/25 09:28:59	2005/10/25 09:28:59	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:28:59	AF 0/-25 day(s)
2005/10/25 09:28:59	2005/10/25 09:28:59	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:28:59	ST
2005/10/25 09:28:59	2005/10/25 09:28:59	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:28:59	B4
2005/10/25 09:28:59	2005/10/25 09:29:22	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:29:22	AF 0/-25 day(s)
2005/10/25 09:28:59	2005/10/25 09:29:22	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:29:22	ST
2005/10/25 09:28:59	2005/10/25 09:29:22	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:29:22	B4
2005/10/25 09:28:59	2005/10/25 09:30:27	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:30:27	AF 0/-25 day(s)
2005/10/25 09:28:59	2005/10/25 09:30:27	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:30:27	ST
2005/10/25 09:28:59	2005/10/25 09:30:27	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:30:27	B4
2005/10/25 09:28:59	2005/10/25 09:30:57	2005/10/25 06:44:32	1999/12/07 00:00:00	2005/10/25 09:30:57	AF 0/-25 day(s)
